,CADASTRO DE SERVIÇOS,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,405I,Acupuntura.,19,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,art 118,,,,"Sim, se sessão de mao de obra - Art 118 - XXI",,
,406I,"Enfermagem, inclusive serviços auxiliares.",20,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,art 118,,,,"Sim, se sessão de mao de obra - Art 118 - XXI",,
,407I,Serviços farmacêuticos.,21,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,art 118,,,,,,
,408I,"Terapia ocupacional, fisioterapia e fonoaudiologia.",22,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,art 118,,,,"Sim, se sessão de mao de obra - Art 118 - XXI",,
,409I,"Terapias de qualquer espécie destinadas ao tratamento físico, orgânico e mental.",23,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,art 118,,,,"Sim, se sessão de mao de obra - Art 118 - XXI",,
,410I,Nutrição.,24,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,art 118,,,,,,
,411I,Obstetrícia.,25,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,art 118,,,,"Sim, se sessão de mao de obra - Art 118 - XXI",,
,412I,Odontologia.,26,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,art 118,,,,"Sim, se sessão de mao de obra - Art 118 - XXI",,
,413I,Ortóptica.,27,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,art 118,,,,"Sim, se sessão de mao de obra - Art 118 - XXI",,
,414I,Próteses sob encomenda.,28,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,art 118,,,,,,
,415I,Psicanálise.,29,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,art 118,,,,"Sim, se sessão de mao de obra - Art 118 - XXI",,
,416I,Psicologia.,30,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,art 118,,,,"Sim, se sessão de mao de obra - Art 118 - XXI",,
,417I,"Casas de repouso e de recuperação, creches, asilos e congêneres.",31,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,art 118,,,,,,
,418I,"Inseminação artificial, fertilização in vitro e congêneres.",32,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,art 118,,,,,,
,419I,"Bancos de sangue, leite, pele, olhos, óvulos, sêmen e congêneres.",33,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,art 118,,,,,,
,420I,"Coleta de sangue, leite, tecidos, sêmen, órgãos e materiais biológicos de qualquer espécie.",34,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,art 118,,,,,,
,421I,"Unidade de atendimento, assistência ou tratamento móvel e congêneres.",35,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,art 118,,,,"Sim, se sessão de mao de obra - Art 118 - XXI",,
,422I,"Planos de medicina de grupo ou individual e convênios para prestação de assistência médica, hospitalar, odontológica e congêneres.",36,"1,00%",NT,NT,NT,"2,00%",NT,"4,65%",NT,NT,NT,NT,NT,art 118,,,,"Sim, se sessão de mao de obra - Art 118 - XXI",85% para municipio Tomador,
,423I,"Outros planos de saúde que se cumpram através de serviços de terceiros contratados, credenciados, cooperados ou apenas pagos pelo operador do plano mediante indicação do beneficiário.",37,"1,00%",NT,NT,NT,"2,00%",NT,NT,NT,NT,NT,NT,NT,art 118,,,,"Sim, se Se sessão Mão de obra-Art 118-XXIII-Não se aplica a planos de saude por meio de cooperativa",85% para municipio Tomador,
,501I,Medicina veterinária e zootecnia.,38,NT,NT,NT,NT,NT,"11,00%","4,65%",NT,NT,NT,NT,NT,,,,,,,
,502I,"Hospitais, clínicas, ambulatórios, prontos socorros e congêneres, na área veterinária.",39,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,503I,Laboratórios de análise na área veterinária.,40,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,504I,"Inseminação artificial, fertilização in vitro e congêneres.",41,NT,NT,NT,NT,NT,"11,00%","4,65%",NT,NT,NT,NT,NT,,,,,,,
,505I,Bancos de sangue e de órgãos e congêneres.,42,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,506I,"Coleta de sangue, leite, tecidos, sêmen, órgãos e materiais biológicos de qualquer espécie.",43,NT,NT,NT,NT,NT,"11,00%","4,65%",NT,NT,NT,NT,NT,,,,,,,
,507I,"Unidade de atendimento, assistência ou tratamento móvel e congêneres.",44,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,508I,"Guarda, tratamento, amestramento, embelezamento, alojamento e congêneres.",45,NT,NT,NT,NT,NT,"11,00%","4,65%",NT,NT,NT,NT,NT,,,,,,,
,509I,Planos de atendimento e assistência médico veterinária.,46,"1,00%",NT,NT,NT,"2,00%",NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,601I,"Barbearia, cabeleireiros, manicuros, pedicuros e congêneres.",47,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,,,,,,,
,602I,"Esteticistas, tratamento de pele, depilação e congêneres.",48,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,603I,"Banhos, duchas, sauna, massagens e congêneres.",49,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,604I,"Ginástica, dança, esportes, natação, artes marciais e demais atividades físicas.",50,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,605I,"Centros de emagrecimento, spa e congêneres.",51,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,606I,"Aplicação de tatuagens, piercings e congêneres",52,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,701I-Engenharia ..,"Engenharia, agronomia, agrimensura, arquitetura, geologia, urbanismo, paisagismo e congêneres.",53,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,701I -Paisagismo,Paisagismo e congêneres.,53,NT,"11,00%",NT,NT,NT,"11,00%","4,65%",NT,NT,NT,NT,NT,,,,,"Sim, para serviços  de Paisagismo-Art 117- I e III",,
,702I-Manut  mensal,"Execução, por administração, empreitada ou subempreitada, de obras de construção civil, hidráulica ou elétrica e de outras obras semelhantes, inclusive sondagem, perfuração de poços, escavação, drenagem e irrigação, terraplanagem, pavimentação, concretagem e a instalação e montagem de produtos, peças e equipamentos (exceto o fornecimento de mercadorias produzidas pelo prestador de serviços fora do local da prestação dos serviços, que fica sujeito ao ICMS).",54,"1,00%","11,00%",NT,NT,"4,00%","11,00%","4,65%",NT,NT,NT,NT,NT,,,,,,,Manutenção predial
,702I-Execução,"Execução, por administração, empreitada ou subempreitada, de obras de construção civil, hidráulica ou elétrica e de outras obras semelhantes, inclusive sondagem, perfuração de poços, escavação, drenagem e irrigação, terraplanagem, pavimentação, concretagem e a instalação e montagem de produtos, peças e equipamentos (exceto o fornecimento de mercadorias produzidas pelo prestador de serviços fora do local da prestação dos serviços, que fica sujeito ao ICMS).",54,"1,00%",NT,NT,NT,"4,00%","11,00%",NT,NT,NT,NT,NT,NT,,,,,,,execução de obra
,703I,"Elaboração de planos diretores, estudos de viabilidade, estudos organizacionais e outros, relacionados com obras e serviços de engenharia; elaboração de anteprojetos, projetos básicos e projetos executivos para trabalhos de engenharia.",55,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,704I,Demolição.,56,"1,00%",NT,NT,NT,"4,00%","11,00%",NT,NT,NT,NT,NT,NT,,,,,"Sim, para empreitada parcial -  Art.  117 -III",,
,705I-Manut mensal,"Reparação, conservação e reforma de edifícios, estradas, pontes, portos e congêneres (exceto o fornecimento de mercadorias produzidas pelo prestador dos serviços, fora do local da prestação dos serviços, que fica sujeito ao ICMS).",57,"1,00%","11,00%",NT,NT,"4,00%","11,00%","4,65%",NT,NT,NT,NT,NT,,,,,,,Manutenção predial
,705I-Execução,"Reparação, conservação e reforma de edifícios, estradas, pontes, portos e congêneres (exceto o fornecimento de mercadorias produzidas pelo prestador dos serviços, fora do local da prestação dos serviços, que fica sujeito ao ICMS).",57,"1,00%",NT,NT,NT,"4,00%","11,00%",NT,NT,NT,NT,NT,NT,,,,,,,execução de obra
,706I,"Colocação e instalação de tapetes, carpetes, assoalhos, cortinas, revestimentos de parede, vidros, divisórias, placas de gesso e congêneres, com material fornecido pelo tomador do serviço.",58,NT,NT,NT,NT,NT,"11,00%",NT,NT,NT,NT,NT,NT,,,cosita 100/2014,cosita 100/2014,,,
,707I,"Recuperação, raspagem, polimento e lustração de pisos e congêneres.",59,NT,NT,NT,NT,NT,"11,00%","4,65%",NT,NT,NT,NT,NT,,,,,,,
,708I,Calafetação.,60,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,,,,,,,
,709I-Cacamba,"Varrição, coleta, remoção, incineração, tratamento, reciclagem, separação e destinação final de lixo, rejeitos e outros resíduos quaisquer.",61,"1,00%",NT,NT,NT,"2,00%",NT,NT,NT,NT,NT,NT,NT,,,,,,,
,709I-Coleta e Limp,"Varrição, coleta, remoção, incineração, tratamento, reciclagem, separação e destinação final de lixo, rejeitos e outros resíduos quaisquer.",61,"1,00%","11,00%",NT,NT,"2,00%","11,00%","4,65%",NT,NT,NT,NT,NT,,,,,,,
,710I,"Limpeza, manutenção e conservação de vias e logradouros públicos, imóveis, chaminés, piscinas, parques, jardins e congêneres.",62,"1,00%","11,00%",NT,NT,"2,00%","11,00%","4,65%",NT,NT,NT,NT,NT,,,,,"Sim, Art. 117 - I  - Simples Nacional anexo IV",,
,711I,"Decoração e jardinagem, inclusive corte e poda de árvores.",63,"1,00%","11,00%",NT,NT,"2,00%","11,00%","4,65%",NT,NT,NT,NT,NT,,,,,"Sim, Art. 117 - I  - Simples Nacional anexo IV",,
,712I-INSS,"Controle e tratamento de efluentes de qualquer natureza e de agentes físicos, químicos e biológicos.",64,"1,00%",NT,NT,NT,"2,00%","11,00%",NT,NT,NT,NT,NT,NT,,,,,"Sim, Se sessão de Mão de obra- Art. 118- V (OBS - TRIBUTADA NO ANEXO IV)",,
,712I-S INSS,"Controle e tratamento de efluentes de qualquer natureza e de agentes físicos, químicos e biológicos.",64,"1,00%",NT,NT,NT,"2,00%",NT,NT,NT,NT,NT,NT,NT,art 118,,,,"Sim, Se sessão de Mão de obra- Art. 118- V (OBS - TRIBUTADA NO ANEXO IV)",,
,713I,"Dedetização, desinfecção, desinsetização, imunização, higienização, desratização, pulverização e congêneres.",65,NT,NT,NT,NT,NT,"11,00%","4,65%",NT,NT,NT,NT,NT,,,,,"Sim, Art. 117 - I  - Simples Nacional anexo IV",,
,716I,"Florestamento, reflorestamento, semeadura, adubação e congêneres.",66,"1,00%","11,00%",NT,NT,"2,00%","11,00%",NT,NT,NT,NT,NT,NT,,,,,"Sim, Art. 117 - IV",, 
,717I-Execução,"Escoramento, contenção de encostas e serviços congêneres.",67,"1,00%",NT,NT,NT,"2,00%","11,00%",NT,NT,NT,NT,NT,NT,,,,,,,Execução isolada
,717I-Manutenção,"Escoramento, contenção de encostas e serviços congêneres.",67,"1,00%","11,00%",NT,NT,"2,00%","11,00%","4,65%",NT,NT,NT,NT,NT,,,,,,,"Manutenção, limpeza e consercação"
,718I,"Limpeza e dragagem de rios, portos, canais, baías, lagos, lagoas, represas, açudes e congêneres.",68,"1,00%","11,00%",NT,NT,"2,00%","11,00%","4,65%",NT,NT,NT,NT,NT,,,,,"Sim, Art. 117 - I ",, 
,719I,"Acompanhamento e fiscalização da execução de obras de engenharia, arquitetura e urbanismo.",69,"1,00%",NT,NT,NT,"4,00%",NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,720I,"Aerofotogrametria (inclusive interpretação), cartografia, mapeamento, levantamentos topográficos, batimétricos, geográficos, geodésicos, geológicos, geofísicos e congêneres.",70,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,721I,"Pesquisa, perfuração, cimentação, mergulho, perfilagem, concretação, testemunhagem, pescaria, estimulação e outros serviços relacionados com a exploração e explotação de petróleo, gás natural e de outros recursos minerais.",71,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,722I,Nucleação e bombardeamento de nuvens e congêneres.,72,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,801I,"Ensino regular pré escolar, fundamental, médio e superior.",73,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,art 118,,,,"Sim, se sessão de Mao de Obra-Art.118 -X - vide Resp. consulta 34/2012",,
,802I,"Instrução, treinamento, orientação pedagógica e educacional, avaliação de conhecimentos de qualquer natureza.",74,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,art 118,,,,"Sim, se sessão de Mao de Obra-Art.118 -X - vide Resp. consulta 34/2012",,
,901I,"Hospedagem de qualquer natureza em hotéis, apart-service condominiais, flat, aparthotéis, hotéis residência, residence-service, suite service, hotelaria marítima, motéis, pensões e congêneres; ocupação por temporada com fornecimento de serviço (o valor da alimentação e gorjeta, quando incluído no preço da diária, fica sujeito ao Imposto Sobre Serviços).",75,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,art 118,,,," Sim, se Sessão de Mao de Obra -  B.legal -art. 118  - VII",,
,902I,"Agenciamento, organização, promoção, intermediação e execução de programas de turismo, passeios, viagens, excursões, hospedagens e congêneres.",76,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,,,,,,,
,903I,Guias de turismo.,77,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,1001I,"Agenciamento, corretagem ou intermediação de câmbio, de seguros, de cartões de crédito, de planos de saúde e de planos de previdência privada.",78,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,,,,,,,
,1002I,"Agenciamento, corretagem ou intermediação de títulos em geral, valores mobiliários e contratos quaisquer.",79,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,,,,,,,
,1003I,"Agenciamento, corretagem ou intermediação de direitos de propriedade industrial, artística ou literária.",80,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,,,,,,,
,1004I,"Agenciamento, corretagem ou intermediação de contratos de arrendamento mercantil (leasing), de franquia (franchising) e de faturização (factoring).",81,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,,,,,,,
,1005I,"Agenciamento, corretagem ou intermediação de bens móveis ou imóveis, não abrangidos em outros itens ou subitens, inclusive aqueles realizados no âmbito de Bolsas de Mercadorias e Futuros, por quaisquer meios.",82,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,,,,,,,
,1006I,Agenciamento marítimo.,83,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,,,,,,,
,1007I,Agenciamento de notícias.,84,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,,,,,,,
,1008I,"Agenciamento de publicidade e propaganda, inclusive o agenciamento de veiculação por quaisquer meios.",85,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,art 118,,,,"Sim, se sessão de Mao de Obra - Art. 118 - XXI",,
,1009I,"Representação de qualquer natureza, inclusive comercial.",86,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,art 118,,,,"Sim, se sessão de Mao de Obra - Art. 118 - XXI e XXIV ",,
,1010I,Distribuição de bens de terceiros.,87,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,art 118,,,,"Sim , se o serviço for prestado mediante telefonia ou telemarketing, que envolvam a operação de centrais ou de aparelhos telefônicos ou de teleatendimento-Art 118-XXIV",,
,1101I,"Guarda e estacionamento de veículos terrestres automotores, de aeronaves e de embarcações.",88,"1,00%",NT,NT,NT,"2,00%",NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,1102I-Mao Obra,"Vigilância, segurança  com pessoas",89,"1,00%","11,00%",NT,NT,"2,00%","11,00%","4,65%",NT,NT,NT,NT,NT,,,,,Sim. Exceto Monitoramento Eletronico. Deduçao de Material-Art. 117 - II,,
,1102I-Monitoramento,"Vigilância, segurança  monitoramento eletronico",89,"1,00%",NT,NT,NT,"2,00%",NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,1103I,"Escolta, inclusive de veículos e cargas.",90,NT,"11,00%",NT,NT,NT,"11,00%","4,65%",NT,NT,NT,NT,NT,,,,,"Sim, Art. 117 - II",,
,1104I,"Armazenamento, depósito, carga, descarga, arrumação e guarda de bens de qualquer espécie.",91,"1,00%",NT,NT,NT,"2,00%",NT,NT,NT,NT,NT,NT,NT,art 118,,,,"Sim, Se Sessão de Mao de Obra -  B.legal -art. 118  - III",,
,1201I,Espetáculos teatrais.,92,"1,00%",NT,NT,NT,"2,00%",NT,NT,NT,NT,NT,NT,NT,,,,,,,
,1202I,Exibições cinematográficas.,93,"1,00%",NT,NT,NT,"2,00%",NT,NT,NT,NT,NT,NT,NT,,,,,,,
,1203I,Espetáculos circenses.,94,"1,00%",NT,NT,NT,"2,00%",NT,NT,NT,NT,NT,NT,NT,,,,,,,
,1204I,Programas de auditório.,95,"1,00%",NT,NT,NT,"2,00%",NT,NT,NT,NT,NT,NT,NT,,,,,,,
,1205I,"Parques de diversões, centros de lazer e congêneres.",96,"1,00%",NT,NT,NT,"2,00%",NT,NT,NT,NT,NT,NT,NT,,,,,,,
,1206I,"Boates, taxi-dancing e congêneres.",97,"1,00%",NT,NT,NT,"2,00%",NT,NT,NT,NT,NT,NT,NT,,,,,,,
,1207I,"Shows, ballet, danças, desfiles, bailes, óperas, concertos, recitais, festivais e congêneres.",98,"1,00%",NT,NT,NT,"2,00%",NT,NT,NT,NT,NT,NT,NT,,,,,,,
,1208I,"Feiras, exposições, congressos e congêneres.",99,"1,00%",NT,NT,NT,"2,00%",NT,NT,NT,NT,NT,NT,NT,art 118,,,,"Sim, Se Sessão de Mao de Obra -  B.Legal -art. 118  - XXI",,
,1209I,"Bilhares, boliches e diversões eletrônicas ou não.",100,"1,00%",NT,NT,NT,"5,00%",NT,NT,NT,NT,NT,NT,NT,,,,,,,
,1210I,Corridas e competições de animais.,101,"1,00%",NT,NT,NT,"5,00%",NT,NT,NT,NT,NT,NT,NT,art 118,,,,"Sim, Se Sessão de Mao de Obra -  B.Legal -art. 118  - XXI",,
,1211I,"Competições esportivas ou de destreza física ou intelectual, com ou sem a participação do espectador.",102,"1,00%",NT,NT,NT,"2,00%",NT,NT,NT,NT,NT,NT,NT,art 118,,,," Sim, Se Sessão de Mao de Obra -  B.Legal -art. 118  - XXI",,
,1212I,Execução de música.,103,"1,00%",NT,NT,NT,"5,00%",NT,NT,NT,NT,NT,NT,NT,,,,,,,
,1213I,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet, danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres.",104,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,art 118,,,," Sim, Se Sessão de Mao de Obra -  B.Legal -art. 118  - XXI",,
,1214I,"Fornecimento de música para ambientes fechados ou não, mediante transmissão por qualquer processo.",105,"1,00%",NT,NT,NT,"2,00%",NT,NT,NT,NT,NT,NT,NT,,,,,,,
,1215I,"Desfiles de blocos carnavalescos ou folclóricos, trios elétricos e congêneres.",106,"1,00%",NT,NT,NT,"3,00%",NT,NT,NT,NT,NT,NT,NT,art 118,,,," Sim, Se Sessão de Mao de Obra -  B.Legal -art. 118  - XXI",,
,1216I,"Exibição de filmes, entrevistas, musicais, espetáculos, shows, concertos, desfiles, óperas, competições esportivas, de destreza intelectual ou congêneres.",107,"1,00%",NT,NT,NT,"2,00%",NT,NT,NT,NT,NT,NT,NT,art 118,,,," Sim, Se Sessão de Mao de Obra -  B.Legal -art. 118  - XXI",,
,1217I,"Recreação e animação, inclusive em festas e eventos de qualquer natureza.",108,"1,00%",NT,NT,NT,"2,00%",NT,NT,NT,NT,NT,NT,NT,art 118,,,," Sim, Se Sessão de Mao de Obra -  B.Legal -art. 118  - XXI",,
,1302I,"Fonografia ou gravação de sons, inclusive trucagem, dublagem, mixagem e congêneres.",109,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,,,,,,,
,1303I,"Fotografia e cinematografia, inclusive revelação, ampliação, cópia, reprodução, trucagem e congêneres.",110,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,,,,,,,
,1304I,"Reprografia, microfilmagem e digitalização.",111,NT,NT,NT,NT,NT,"11,00%",NT,NT,NT,NT,NT,NT,,,,,"Sim, para serviços de digitaçao - Art. 117  V - IV ",,
,1305I,"Composição gráfica, fotocomposição, clicheria, zincografia, litografia, fotolitografia.",112,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,,,,,,,
,1401I,"Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).",113,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,art 118,,,,"Sim, Art. 118 - XIV - Desde que mantida equipe a disposiçao da contratante. Se Manutençao de elevador,arc ondicionado, refrigeraçao, escada rolante , executado por empresas não fabricante, tem retençao na EMPREITADA, pois é considerado serviço de contr. Civil.COSIT 259/14 e 156/2015",,
,1402I,Assistência técnica.,114,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,art 118,,,,"Sim, Art. 118 - XIV - Desde que mantida equipe a disposiçao da contratante. Se Manutençao de elevador,arc ondicionado, refrigeraçao, escada rolante , executado por empresas não fabricante, tem retençao na EMPREITADA, pois é considerado serviço de contr. Civil.COSIT 259/14 e 156/2015",,
,1403I,"Recondicionamento de motores (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).",115,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,art 118,,,,"Sim, Art. 118 - XIV - Desde que mantida equipe a disposiçao da contratante. Se Manutençao de elevador,arc ondicionado, refrigeraçao, escada rolante , executado por empresas não fabricante, tem retençao na EMPREITADA, pois é considerado serviço de contr. Civil.COSIT 259/14 e 156/2015",,
,1404I,Recauchutagem ou regeneração de pneus.,116,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,art 118,,,,"Sim, Se Sessão de Mao de Obra -  B.Legal -art. 118  - XIV",,
,1405I,"Restauração, recondicionamento, acondicionamento, pintura, beneficiamento, lavagem, secagem, tingimento, galvanoplastia, anodização, corte, recorte, polimento, plastificação e congêneres, de objetos quaisquer.",117,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,art 118,,,,"Sim, Se Sessão de Mao de Obra -  B.Legal -art. 118  - I ",,
,1406I,"Instalação e montagem de aparelhos, máquinas e equipamentos, inclusive montagem industrial, prestados ao usuário final, exclusivamente com material por ele fornecido.",118,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,art 118,,,," Sim, Se Sessão de Mao de Obra -  B.Legal -art. 118  - XV -Não tem retenção para instalação de APARELHOS  de ar condicionado, de refrigeração, de ventilação, de aquecimento, de calefação ou de exaustão, mas tem retençao  para instalação de SISTEMAS de ar condicionado, de refrigeração, de ventilação, de aquecimento, de calefação ou de exaustão- Art 143",,
,1407I,Colocação de molduras e congêneres.,119,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,art 118,,,,"   Sim, Se Sessão de Mao de Obra -  B.Legal -art. 118  - XV",,
,1408I,"Encadernação, gravação e douração de livros, revistas e congêneres.",120,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,art 118,,,,"   Sim, Se Sessão de Mao de Obra -  B.Legal -art. 118  - I ",,
,1409I,"Alfaiataria e costura, quando o material for fornecido pelo usuário final, exceto aviamento.",121,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,art 118,,,,"   Sim, Se Sessão de Mao de Obra -  B.Legal -art. 118  - XV",,
,1410I,Tinturaria e lavanderia.,122,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,,,,,,,
,1411I,Tapeçaria e reforma de estofamentos em geral.,123,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,,,,,,,
,1412I,Funilaria e lanternagem.,124,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,,,,,,,
,1413I,Carpintaria e serralheria.,125,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,art 118,,,,"Sim, Se Sessão de Mao de Obra -  B.Legal -art. 118  - XV",,
,1414I,"Guincho intramunicipal, guindaste e içamento",126,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,art 118,,,,"Sim, Se Sessão de mao de obra- art 118 -XV",,
,1501I,"Administração de fundos quaisquer, de consórcio, de cartão de crédito ou débito e congêneres, de carteira de clientes, de cheques pré-datados e congêneres.",127,"1,00%",NT,NT,NT,"5,00%",NT,"4,65%",NT,NT,NT,NT,NT,,,,,85% PATA MUNICIPOP TOMADOR EM 2022  E 2023 100%,,
,1502I,"Abertura de contas em geral, inclusive conta-corrente, conta de investimentos e aplicação e caderneta de poupança, no País e no exterior, bem como a manutenção das referidas contas ativas e inativas.",128,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,1503I,"Locação e manutenção de cofres particulares, de terminais eletrônicos, de terminais de atendimento e de bens e equipamentos em geral.",129,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,,,,,,,
,1504I,"Fornecimento ou emissão de atestados em geral, inclusive atestado de idoneidade, atestado de capacidade financeira e congêneres.",130,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,art 118,,,," Sim, Se Sessão de Mao de Obra -  B.Legal -art. 118  - XXII",,
,1505I,"Cadastro, elaboração de ficha cadastral, renovação cadastral e congêneres, inclusão ou exclusão no Cadastro de Emitentes de Cheques sem Fundos - CCF ou em quaisquer outros bancos cadastrais.",131,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,art 118,,,,"Sim, Se Sessão de Mao de Obra -  B.Legal -art. 118  - XXII",,
,1506I,"Emissão, reemissão e fornecimento de avisos, comprovantes e documentos em geral; abono de firmas; coleta e entrega de documentos, bens e valores; comunicação com outra agência ou com a administração central; licenciamento eletrônico de veículos; transferência de veículos; agenciamento fiduciário ou depositário; devolução de bens em custódia.",132,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,art 118,,,,"Sim, Se Sessão de Mao de Obra -  B.Legal -art. 118  - XXII",,
,1507I,"Acesso, movimentação, atendimento e consulta a contas em geral, por qualquer meio ou processo, inclusive por telefone, fac-símile, internet e telex, acesso a terminais de atendimento, inclusive vinte e quatro horas; acesso a outro banco e a rede compartilhada; fornecimento de saldo, extrato e demais informações relativas a contas em geral, por qualquer meio ou processo.",133,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,,,,,,,
